ID,State,ParliamentCode,Parliament,Malay,Chinese,Indian,Registered,Total,Turnout,Year,Coalition,Party,Candidate,SpoilerPAS,Winner,Votes,VoteShare,Majority,Margin,ChangeMalay,ChangeChinese,ChangeRegistered,ChangeTotal,ChangeTurnout,ChangeWinner,ChangeMajority,ChangeMargin,ChangeVoteShare,Parties,Rank,WastedVotes
176,Sabah,P176,Kimanis,NA,NA,NA,29618,25028,0.8450266729691404,2018,Pakatan,WARISAN,Karim Bin Bujang,0,0,11786,0.4709125779127377,-156,-0.006233019018699057,NA,NA,2990,2353,-0.006520570533939063,0,5567,0.24615948373764052,0.11673396710788658,3,2,11786
176,Sabah,P176,Kimanis,NA,NA,NA,26628,22675,0.8515472435030794,2013,SAPP,SAPP,Jamil Bin William Core,0,0,650,0.02866593164277839,-13104,-0.5779051819184123,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,650
176,Sabah,P176,Kimanis,NA,NA,NA,26628,22675,0.8515472435030794,2013,STAR,STAR,Lusin Bin Balangon,0,0,240,0.010584343991179712,-13514,-0.5959867695700111,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,240
177,Sabah,P177,Beaufort,NA,NA,NA,30097,25390,0.8436056749842177,2013,BN,UMNO,Datuk Azizah Binti Mohd Dun,0,1,12827,0.5051988972036234,673,0.026506498621504528,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4363.666666666666
177,Sabah,P177,Beaufort,NA,NA,NA,33342,27212,0.8161478015715914,2018,BN,UMNO,Azizah Binti Mohd Dun,0,1,11354,0.4172423930618845,3331,0.12240923122151992,NA,NA,3245,1822,-0.027457873412626288,0,2658,0.09590273260001539,-0.08795650414173894,3,1,2283.333333333334
177,Sabah,P177,Beaufort,NA,NA,NA,33342,27212,0.8161478015715914,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Lajim Bin Ukin,0,0,8023,0.29483316184036457,-3331,-0.12240923122151992,NA,NA,3245,1822,-0.027457873412626288,NA,NA,NA,NA,3,2,8023
177,Sabah,P177,Beaufort,NA,NA,NA,30097,25390,0.8436056749842177,2013,Pakatan,PKR,Lajim Bin Ukin,0,0,12154,0.4786923985821189,-673,-0.026506498621504528,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,12154
177,Sabah,P177,Beaufort,NA,NA,NA,33342,27212,0.8161478015715914,2018,Pakatan,PKR,Johan @ Christopher Bin Ot Ghani,0,0,7835,0.287924445097751,-3519,-0.12931794796413348,NA,NA,3245,1822,-0.027457873412626288,0,-2846,-0.10281144934262895,-0.19076795348436792,3,3,7835
177,Sabah,P177,Beaufort,NA,NA,NA,30097,25390,0.8436056749842177,2013,STAR,STAR,Guan Dee Bin Koh Hoi,0,0,409,0.016108704214257582,-12418,-0.4890901929893659,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,409
178,Sabah,P178,Sipitang,NA,NA,NA,29177,23790,0.8153682695273674,2013,BN,UMNO,Datuk Sapawi Bin Amat Wasali @ Ahmad,0,1,16377,0.6883984867591425,9469,0.3980243799915931,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8447
178,Sabah,P178,Sipitang,NA,NA,NA,31882,24771,0.7769587855216109,2018,BN,UMNO,Yamani Hafez Musa,0,1,12038,0.48597149893020064,852,0.03439505873804045,NA,NA,2705,981,-0.0384094840057565,0,-8617,-0.3636293212535527,-0.20242698782894186,3,1,3781
178,Sabah,P178,Sipitang,NA,NA,NA,31882,24771,0.7769587855216109,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Dayang Aezzy Binti Liman,0,0,1547,0.06245206087763917,-10491,-0.4235194380525615,NA,NA,2705,981,-0.0384094840057565,NA,NA,NA,NA,3,3,1547
178,Sabah,P178,Sipitang,NA,NA,NA,29177,23790,0.8153682695273674,2013,Pakatan,PKR,Ramle Bin Dua @ Ramli Dua Lee,0,0,6908,0.2903741067675494,-9469,-0.3980243799915931,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,6908
178,Sabah,P178,Sipitang,NA,NA,NA,31882,24771,0.7769587855216109,2018,Pakatan,WARISAN,Noor Hayaty Binti Mustapha,0,0,11186,0.4515764401921602,-852,-0.03439505873804045,NA,NA,2705,981,-0.0384094840057565,0,8617,0.3636293212535527,0.16120233342461082,3,2,11186
178,Sabah,P178,Sipitang,NA,NA,NA,29177,23790,0.8153682695273674,2013,SAPP,SAPP,Kamis Bin Daming,0,0,505,0.021227406473308112,-15872,-0.6671710802858344,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,505
179,Sabah,P179,Ranau,NA,NA,NA,39053,30730,0.7868793690625561,2013,IND,IND,Yazid Bin Sahjinan,0,0,914,0.029742922225837944,-14520,-0.47250244061178004,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,914
179,Sabah,P179,Ranau,NA,NA,NA,39053,30730,0.7868793690625561,2013,Pakatan,PKR,Jonathan Bin Yasin,0,0,11823,0.38473804100227793,-3611,-0.11750732183534006,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,11823
179,Sabah,P179,Ranau,NA,NA,NA,43706,32942,0.7537180249851279,2018,Pakatan,PKR,Jonathan Bin Yasin,0,1,14880,0.4517029931394572,1076,0.03266346912755753,NA,NA,4653,2212,-0.03316134407742821,1,4687,0.1501707909628976,0.06696495213717929,4,1,6644.5
179,Sabah,P179,Ranau,NA,NA,NA,43706,32942,0.7537180249851279,2018,PCS,PCS,Andau Bin Yasun @ Bruno,0,0,1110,0.033695586181774026,-13770,-0.4180074069576832,NA,NA,4653,2212,-0.03316134407742821,NA,NA,NA,NA,4,4,1110
179,Sabah,P179,Ranau,NA,NA,NA,43706,32942,0.7537180249851279,2018,SOLIDARITI,SOLIDARITI,Soudi @ Sami Andang,0,0,3148,0.09556189666686904,-11732,-0.3561410964725882,NA,NA,4653,2212,-0.03316134407742821,NA,NA,NA,NA,4,3,3148
179,Sabah,P179,Ranau,NA,NA,NA,39053,30730,0.7868793690625561,2013,STAR,STAR,Ulianah Bte Situn @ Widya Julia,0,0,2559,0.08327367393426618,-12875,-0.4189716889033518,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2559
179,Sabah,P179,Ranau,NA,NA,NA,39053,30730,0.7868793690625561,2013,UPKO,UPKO,Ewon Ebin,0,1,15434,0.502245362837618,3611,0.11750732183534006,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,7751.5
179,Sabah,P179,Ranau,NA,NA,NA,43706,32942,0.7537180249851279,2018,UPKO,UPKO,Ewon Binebin,0,0,13804,0.4190395240118997,-1076,-0.03266346912755753,NA,NA,4653,2212,-0.03316134407742821,NA,NA,NA,NA,4,2,13804
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,BEBAS,BEBAS,Maimin Bin Rijan,0,0,248,0.006176990709606715,-13038,-0.3247403422252111,NA,NA,7486,4606,-0.02899592888747804,NA,NA,NA,NA,6,5,248
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,BEBAS,BEBAS,Justin Bin Guka,0,0,199,0.004956536900047324,-13087,-0.32596079603477046,NA,NA,7486,4606,-0.02899592888747804,NA,NA,NA,NA,6,6,199
180,Sabah,P180,Keningau,NA,NA,NA,43691,35543,0.8135085028953332,2013,BN,PBS,Joseph Pairin Kitingan,0,1,15818,0.44503840418647833,3918,0.11023267591368202,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3970.333333333334
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,BN,PBS,Daniel Bin Kinsik,0,0,12742,0.31736780492664823,-544,-0.013549528008169569,NA,NA,7486,4606,-0.02899592888747804,-1,-4462,-0.12378220392185159,-0.1276705992598301,6,3,12742
180,Sabah,P180,Keningau,NA,NA,NA,43691,35543,0.8135085028953332,2013,Pakatan,PKR,Stephen Sandor,0,0,7825,0.22015586754072533,-7993,-0.22488253664575303,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7825
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,Pakatan,WARISAN,Jikulin Nointin @ Anastasius,0,0,13241,0.3297965080076714,-45,-0.0011208249271463797,NA,NA,7486,4606,-0.02899592888747804,0,7948,0.22376171171860665,0.10964064046694608,6,2,13241
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,PCS,PCS,Jius Bin Awang,0,0,433,0.010784826521208499,-12853,-0.3201325064136093,NA,NA,7486,4606,-0.02899592888747804,NA,NA,NA,NA,6,4,433
180,Sabah,P180,Keningau,NA,NA,NA,43691,35543,0.8135085028953332,2013,STAR,STAR,Gapari Bin Katingan @ Geoffrey Kitingan,0,0,11900,0.3348057282727963,-3918,-0.11023267591368202,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,11900
180,Sabah,P180,Keningau,NA,NA,NA,51177,40149,0.7845125740078551,2018,STAR,STAR,Gapari Bin Katingan @ Geoffrey Kitingan,0,1,13286,0.3309173329348178,45,0.0011208249271463797,NA,NA,7486,4606,-0.02899592888747804,NA,NA,NA,NA,6,1,6594.5
181,Sabah,P181,Tenom,NA,NA,NA,25304,20294,0.8020075877331647,2013,BN,UMNO,Datuk Raime Bin Unggi,0,1,9771,0.48147235636148616,3886,0.1914851680299596,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5712.2
181,Sabah,P181,Tenom,NA,NA,NA,29182,22238,0.7620450962922349,2018,BN,UMNO,Rubin Balang,0,0,10230,0.4600233833977876,-1133,-0.05094882633330335,NA,NA,3878,1944,-0.03996249144092978,-1,-5019,-0.24243399436326296,-0.021448972963698576,3,2,10230
181,Sabah,P181,Tenom,NA,NA,NA,29182,22238,0.7620450962922349,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Laimoi @ Yuslinah Binti Laikim,0,0,645,0.029004406871121505,-10718,-0.48196780285996943,NA,NA,3878,1944,-0.03996249144092978,NA,NA,NA,NA,3,3,645
181,Sabah,P181,Tenom,NA,NA,NA,25304,20294,0.8020075877331647,2013,KITA,KITA,Mutang @ Sylvester Bin Dawat,0,0,423,0.02084359909332808,-9348,-0.46062875726815805,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,423
181,Sabah,P181,Tenom,NA,NA,NA,25304,20294,0.8020075877331647,2013,Pakatan,PKR,Masdin Bin Tumas,0,0,5885,0.28998718833152654,-3886,-0.1914851680299596,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5885
181,Sabah,P181,Tenom,NA,NA,NA,29182,22238,0.7620450962922349,2018,Pakatan,DAP,Noorita Sual,0,1,11363,0.5109722097310909,1133,0.05094882633330335,NA,NA,3878,1944,-0.03996249144092978,1,5019,0.24243399436326296,0.22098502139956439,3,1,3950.333333333333
181,Sabah,P181,Tenom,NA,NA,NA,25304,20294,0.8020075877331647,2013,SAPP,SAPP,Jaineh Bin Juaya @ Jimmy Jawatah,0,0,1766,0.08702079432344535,-8005,-0.3944515620380408,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1766
181,Sabah,P181,Tenom,NA,NA,NA,25304,20294,0.8020075877331647,2013,STAR,STAR,Hasmin @ Azroy Bin Abdullah,0,0,2449,0.12067606189021386,-7322,-0.3607962944712723,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2449
182,Sabah,P182,Pensiangan,NA,NA,NA,31377,24368,0.7766198170634542,2018,BEBAS,BEBAS,Engah Bin Sintan @ Dahlan Bin Abdullah,0,0,65,0.0026674326986211427,-11718,-0.48087655942219304,NA,NA,5183,3472,-0.021120123380922395,NA,NA,NA,NA,5,5,65
182,Sabah,P182,Pensiangan,NA,NA,NA,26194,20896,0.7977399404443766,2013,IND,IND,Fatimah Binti Agitor @ Mohd Daud,0,0,152,0.007274119448698315,-9315,-0.4457790964777948,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,152
182,Sabah,P182,Pensiangan,NA,NA,NA,26194,20896,0.7977399404443766,2013,Pakatan,PKR,Richard Sakian Bin Gunting,0,0,7723,0.36959226646248083,-1744,-0.08346094946401225,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7723
182,Sabah,P182,Pensiangan,NA,NA,NA,31377,24368,0.7766198170634542,2018,Pakatan,PKR,Raymond Ahuar,0,0,9469,0.3885833880499015,-2314,-0.09496060407091267,NA,NA,5183,3472,-0.021120123380922395,0,-570,-0.011499654606900417,0.018991121587420667,5,2,9469
182,Sabah,P182,Pensiangan,NA,NA,NA,26194,20896,0.7977399404443766,2013,PBRS,PBRS,Joseph Kurup,0,1,9467,0.4530532159264931,1744,0.08346094946401225,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4243
182,Sabah,P182,Pensiangan,NA,NA,NA,31377,24368,0.7766198170634542,2018,PBRS,PBRS,Arthur Joseph Kurup,0,1,11783,0.48354399212081417,2314,0.09496060407091267,NA,NA,5183,3472,-0.021120123380922395,NA,NA,NA,NA,5,1,6909.4
182,Sabah,P182,Pensiangan,NA,NA,NA,31377,24368,0.7766198170634542,2018,PCS,PCS,Maidin Bin Atak @ Maidin Haji Osman,0,0,212,0.008699934340118188,-11571,-0.474844057780696,NA,NA,5183,3472,-0.021120123380922395,NA,NA,NA,NA,5,4,212
182,Sabah,P182,Pensiangan,NA,NA,NA,31377,24368,0.7766198170634542,2018,SOLIDARITI,SOLIDARITI,Joh Bin Jimmy @ Richard Joe Jimmy,0,0,2839,0.11650525279054498,-8944,-0.3670387393302692,NA,NA,5183,3472,-0.021120123380922395,NA,NA,NA,NA,5,3,2839
182,Sabah,P182,Pensiangan,NA,NA,NA,26194,20896,0.7977399404443766,2013,STAR,STAR,Martin Tomy @ Tommy,0,0,3554,0.17008039816232773,-5913,-0.2829728177641654,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3554
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,BEBAS,BEBAS,Salimah Binti Oyong,0,0,246,0.011885206300125616,-12761,-0.6165329983573292,NA,NA,3821,2336,-0.017745805937236625,NA,NA,NA,NA,6,6,246
183,Sabah,P183,Beluran,NA,NA,NA,24688,18362,0.7437621516526247,2013,BN,UMNO,Ronald Kiandee,0,1,13174,0.7174599716806448,9988,0.5439494608430454,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,8583.5
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,BN,UMNO,Ronald Kiandee,0,1,13007,0.6284182046574548,7115,0.34375301961542176,NA,NA,3821,2336,-0.017745805937236625,0,-2873,-0.20019644122762364,-0.08904176702319,6,1,9557.333333333334
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Sipin Bin Kadandi,0,0,996,0.0481205913614842,-12011,-0.5802976132959706,NA,NA,3821,2336,-0.017745805937236625,NA,NA,NA,NA,6,3,996
183,Sabah,P183,Beluran,NA,NA,NA,24688,18362,0.7437621516526247,2013,IND,IND,Datu Kamaruddin Bin Datu Mustapha,0,0,542,0.02951748175580002,-12632,-0.6879424899248447,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,542
183,Sabah,P183,Beluran,NA,NA,NA,24688,18362,0.7437621516526247,2013,Pakatan,PKR,James Bin Miki,0,0,3186,0.17351051083759939,-9988,-0.5439494608430454,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3186
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,Pakatan,WARISAN,Japar Bin Zairun,0,0,5892,0.28466518504203303,-7115,-0.34375301961542176,NA,NA,3821,2336,-0.017745805937236625,0,2873,0.20019644122762364,0.11115467420443365,6,2,5892
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,PCS,PCS,Toidy Luit,0,0,284,0.013721132476567784,-12723,-0.6146970721808871,NA,NA,3821,2336,-0.017745805937236625,NA,NA,NA,NA,6,4,284
183,Sabah,P183,Beluran,NA,NA,NA,28509,20698,0.7260163457153881,2018,PERPADUAN,PERPADUAN,Lem @ Salim Bin Matin,0,0,273,0.013189680162334525,-12734,-0.6152285244951203,NA,NA,3821,2336,-0.017745805937236625,NA,NA,NA,NA,6,5,273
183,Sabah,P183,Beluran,NA,NA,NA,24688,18362,0.7437621516526247,2013,STAR,STAR,Raimon Bin Lanjat,0,0,1460,0.07951203572595578,-11714,-0.637947935954689,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1460
184,Sabah,P184,Libaran,NA,NA,NA,39772,31303,0.7870612491199839,2013,BN,UMNO,Datuk Juslie Bin Ajirol,0,1,19584,0.6256269367153308,11586,0.37012426923937003,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,11758.25
184,Sabah,P184,Libaran,NA,NA,NA,47914,36143,0.7543306757941312,2018,BN,UMNO,Zakaria Mohd Edris @ Tubau,0,1,17799,0.4924605041086794,678,0.018758819135102234,NA,NA,8142,4840,-0.03273057332585272,0,-10908,-0.3513654501042678,-0.13316643260665134,3,1,5751.333333333334
184,Sabah,P184,Libaran,NA,NA,NA,47914,36143,0.7543306757941312,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Alfian Bin Mansyur,0,0,1223,0.033837810917743405,-16576,-0.458622693190936,NA,NA,8142,4840,-0.03273057332585272,NA,NA,NA,NA,3,3,1223
184,Sabah,P184,Libaran,NA,NA,NA,39772,31303,0.7870612491199839,2013,IND,IND,Sahar Bin Saka,0,0,3219,0.10283359422419576,-16365,-0.5227933424911351,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3219
184,Sabah,P184,Libaran,NA,NA,NA,39772,31303,0.7870612491199839,2013,Pakatan,PKR,Mohd Serman Bin Hassnar,0,0,7998,0.2555026674759608,-11586,-0.37012426923937003,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7998
184,Sabah,P184,Libaran,NA,NA,NA,47914,36143,0.7543306757941312,2018,Pakatan,WARISAN,Irwanshah Bin Mustapa,0,0,17121,0.4737016849735772,-678,-0.018758819135102234,NA,NA,8142,4840,-0.03273057332585272,0,10908,0.3513654501042678,0.2181990174976164,3,2,17121
184,Sabah,P184,Libaran,NA,NA,NA,39772,31303,0.7870612491199839,2013,STAR,STAR,Rosnah Binti Unsari,0,0,502,0.016036801584512667,-19082,-0.6095901351308182,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,502
185,Sabah,P185,Batu Sapi,NA,NA,NA,30199,22782,0.7543958409218848,2013,BN,PBS,Tsen Thau Lin,0,1,13085,0.5743569484680888,3798,0.1667105609691862,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,5491
185,Sabah,P185,Batu Sapi,NA,NA,NA,32574,23261,0.7140971326825075,2018,BN,PBS,Tsen Thau Lin,1,0,8357,0.35927088259318174,-4619,-0.1985727182838227,NA,NA,2375,479,-0.04029870823937731,-1,-8417,-0.3652832792530089,-0.21508606587490708,4,2,8357
185,Sabah,P185,Batu Sapi,NA,NA,NA,30199,22782,0.7543958409218848,2013,Pakatan,PAS,Hamza Bin A Abdullah @ Hamzah,0,0,9287,0.40764638749890264,-3798,-0.1667105609691862,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,9287
185,Sabah,P185,Batu Sapi,NA,NA,NA,32574,23261,0.7140971326825075,2018,Pakatan,WARISAN,Liew Vui Keong,1,1,12976,0.5578436008770045,4619,0.1985727182838227,NA,NA,2375,479,-0.04029870823937731,1,8417,0.3652832792530089,0.15019721337810182,4,1,7160.75
185,Sabah,P185,Batu Sapi,NA,NA,NA,32574,23261,0.7140971326825075,2018,Pakatan,AMANAH,Hamza Bin A Abdullah @ Hamzah,1,0,980,0.04213060487511285,-11996,-0.5157129960018916,NA,NA,2375,479,-0.04029870823937731,-1,-16615,-0.7142857142857143,-0.5157129960018916,4,3,980
185,Sabah,P185,Batu Sapi,NA,NA,NA,32574,23261,0.7140971326825075,2018,PAS,PAS,Norsah Binti Bongsu,1,0,948,0.040754911654701,-12028,-0.5170886892223034,NA,NA,2375,479,-0.04029870823937731,NA,NA,NA,NA,4,4,948
185,Sabah,P185,Batu Sapi,NA,NA,NA,30199,22782,0.7543958409218848,2013,STAR,STAR,Saiful Bahari Rashada Bin Ahmad,0,0,410,0.017996664033008515,-12675,-0.5563602844350803,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,410
186,Sabah,P186,Sandakan,NA,NA,NA,37058,27364,0.7384100599060931,2013,LDP,LDP,Liew Vui Keong,0,0,13138,0.4801198655167373,-1088,-0.03976026896652536,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,13138
186,Sabah,P186,Sandakan,NA,NA,NA,39777,28090,0.7061869924830932,2018,LDP,LDP,Lim Ming Ho,0,0,8996,0.3202563189747241,-10098,-0.3594873620505518,NA,NA,2719,726,-0.03222306742299985,NA,NA,NA,NA,2,2,8996
186,Sabah,P186,Sandakan,NA,NA,NA,37058,27364,0.7384100599060931,2013,Pakatan,DAP,Wong Tien Fatt @ Wong Nyuk Foh,0,1,14226,0.5198801344832626,1088,0.03976026896652536,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,544
186,Sabah,P186,Sandakan,NA,NA,NA,39777,28090,0.7061869924830932,2018,Pakatan,DAP,Wong Tien Fatt @ Wong Nyuk Foh,0,1,19094,0.6797436810252759,10098,0.3594873620505518,NA,NA,2719,726,-0.03222306742299985,0,9010,0.31972709308402647,0.1598635465420133,2,1,5049
187,Sabah,P187,Kinabatangan,NA,NA,NA,24748,19306,0.7801034427024406,2013,BN,UMNO,Datuk Moktar Bin Radin,0,1,13377,0.6928934010152284,9731,0.5040401947581062,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,8550.5
187,Sabah,P187,Kinabatangan,NA,NA,NA,28730,21518,0.7489731987469544,2018,BN,UMNO,Dato ' Sri Moktar Bin Radin,0,1,14465,0.6722279022213961,9478,0.44046844502277166,NA,NA,3982,2212,-0.031130243955486137,0,-253,-0.06357174973533458,-0.020665498793832393,3,1,7292.333333333333
187,Sabah,P187,Kinabatangan,NA,NA,NA,28730,21518,0.7489731987469544,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Mustapa Bin Datu Tambuyong,0,0,2066,0.09601264057997955,-12399,-0.5762152616414165,NA,NA,3982,2212,-0.031130243955486137,NA,NA,NA,NA,3,3,2066
187,Sabah,P187,Kinabatangan,NA,NA,NA,24748,19306,0.7801034427024406,2013,IND,IND,Haji Ali Latip Bin Haji Taha,0,0,1130,0.05853102662384751,-12247,-0.6343623743913809,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1130
187,Sabah,P187,Kinabatangan,NA,NA,NA,24748,19306,0.7801034427024406,2013,Pakatan,PKR,Abdullah Bin Abdul Sani,0,0,3646,0.18885320625712212,-9731,-0.5040401947581062,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3646
187,Sabah,P187,Kinabatangan,NA,NA,NA,28730,21518,0.7489731987469544,2018,Pakatan,WARISAN,M A Ghazali Bin Abdul Ghani,0,0,4987,0.2317594571986244,-9478,-0.44046844502277166,NA,NA,3982,2212,-0.031130243955486137,0,253,0.06357174973533458,0.04290625094150227,3,2,4987
187,Sabah,P187,Kinabatangan,NA,NA,NA,24748,19306,0.7801034427024406,2013,STAR,STAR,Yambuya Bin Parantis @ Cyril Pongod,0,0,1153,0.059722366103801924,-12224,-0.6331710349114265,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1153
188,Sabah,P188,Silam,NA,NA,NA,51662,38529,0.7457899423173706,2013,BN,UMNO,Datu Nasrun Bin Datu Mansur,0,1,23058,0.598458304134548,13387,0.3474525681953853,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,13425.75
188,Sabah,P188,Silam,NA,NA,NA,60942,43040,0.7062452823996587,2018,BN,UMNO,Datu Nasrun Datu Mansur,1,0,16951,0.393842936802974,-6401,-0.1487221189591078,NA,NA,9280,4511,-0.039544659917711944,-1,-19788,-0.4961746871544931,-0.20461536733157404,4,2,16951
188,Sabah,P188,Silam,NA,NA,NA,60942,43040,0.7062452823996587,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Siti Shazianti Binti Ajak,1,0,1306,0.03034386617100372,-22046,-0.5122211895910781,NA,NA,9280,4511,-0.039544659917711944,NA,NA,NA,NA,4,4,1306
188,Sabah,P188,Silam,NA,NA,NA,51662,38529,0.7457899423173706,2013,IND,IND,Dumi Bin Pg Masdal,0,0,4959,0.12870824573697734,-18099,-0.46975005839757067,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4959
188,Sabah,P188,Silam,NA,NA,NA,51662,38529,0.7457899423173706,2013,Pakatan,PKR,Badrulamin Bin Bahron,0,0,9671,0.2510057359391627,-13387,-0.3474525681953853,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,9671
188,Sabah,P188,Silam,NA,NA,NA,60942,43040,0.7062452823996587,2018,Pakatan,WARISAN,Mohamaddin Bin Ketapi,1,1,23352,0.5425650557620818,6401,0.1487221189591078,NA,NA,9280,4511,-0.039544659917711944,1,19788,0.4961746871544931,0.2915593198229191,4,1,12592
188,Sabah,P188,Silam,NA,NA,NA,60942,43040,0.7062452823996587,2018,PAS,PAS,Ramli Pataruddin,1,0,1431,0.03324814126394052,-21921,-0.5093169144981413,NA,NA,9280,4511,-0.039544659917711944,NA,NA,NA,NA,4,3,1431
188,Sabah,P188,Silam,NA,NA,NA,51662,38529,0.7457899423173706,2013,STAR,STAR,Apas @ Nawawie Bin Saking,0,0,841,0.021827714189311946,-22217,-0.5766305899452361,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,841
189,Sabah,P189,Semporna,NA,NA,NA,41549,30538,0.7349876049965102,2013,BN,UMNO,Datuk Seri Mohd Shafie Bin Apdal,0,1,25559,0.8369572336105835,20905,0.6845569454450193,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,15379.666666666666
189,Sabah,P189,Semporna,NA,NA,NA,48248,33426,0.6927955562924888,2018,BN,UMNO,Datuk Ramlee Bin Marahaban,1,0,6135,0.18353975946867707,-20674,-0.618500568419793,NA,NA,6699,2888,-0.04219204870402138,-1,-41579,-1.3030575138648124,-0.6534174741419064,4,2,6135
189,Sabah,P189,Semporna,NA,NA,NA,48248,33426,0.6927955562924888,2018,HARAPAN RAKYAT,HARAPAN RAKYAT,Asmara Bin Asmad,1,0,98,0.002931849458505355,-26711,-0.7991084784299647,NA,NA,6699,2888,-0.04219204870402138,NA,NA,NA,NA,4,4,98
189,Sabah,P189,Semporna,NA,NA,NA,41549,30538,0.7349876049965102,2013,IND,IND,Datu Badaruddin Bin Tun Datu Hj Mustapha,0,0,325,0.01064247822385225,-25234,-0.8263147553867313,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,325
189,Sabah,P189,Semporna,NA,NA,NA,41549,30538,0.7349876049965102,2013,Pakatan,PKR,Zamree @ Mohd Suffian B Abdul Habi,0,0,4654,0.15240028816556422,-20905,-0.6845569454450193,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4654
189,Sabah,P189,Semporna,NA,NA,NA,48248,33426,0.6927955562924888,2018,Pakatan,WARISAN,Mohd Shafie Bin Apdal,1,1,26809,0.80204032788847,20674,0.618500568419793,NA,NA,6699,2888,-0.04219204870402138,1,41579,1.3030575138648124,0.6496400397229058,4,1,18452.5
189,Sabah,P189,Semporna,NA,NA,NA,48248,33426,0.6927955562924888,2018,PAS,PAS,Abdul Nasir Ab Raup,1,0,384,0.011488063184347514,-26425,-0.7905522647041225,NA,NA,6699,2888,-0.04219204870402138,NA,NA,NA,NA,4,3,384
